Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0230557,0.9010805,1.0167899,0.91710335,1.3190018,1.117352,3.3588476,2.935535,1.0058203,0.008579188,0.020782169,0.019763663,0.11867989
1.955405,1.8107728,1.953806,1.8301802,2.542651,2.237979,6.451862,5.878929,2.0057647,0.008163139,0.020066213,0.018202735,0.30058718
2.8704255,2.728526,2.8655481,2.747945,3.7317028,3.369482,9.46768,8.845949,3.002572,0.009626776,0.021701489,0.019987825,0.48084247
3.7894022,3.64689,3.7864592,3.6654906,4.9295897,4.5014753,12.505455,11.813849,4.002295,0.009851755,0.021977594,0.020268852,0.6623134
4.7148585,4.563536,4.713174,4.581658,6.132824,5.6319423,15.560862,14.77713,5.0026417,0.009786741,0.021903623,0.020180475,0.84519637
5.6454663,5.4785547,5.6453104,5.4966025,7.3405094,6.7611003,18.631289,17.736254,6.0040526,0.0091771865,0.021278858,0.01942173,1.0294404
6.5677466,6.392712,6.5555696,6.410863,8.527485,7.889636,21.650824,20.693207,7.002467,0.013267519,0.025538879,0.024481619,1.2119113
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
2.5985239,350,2.3929195,0.6646216,32,40L,40L,8.0L,2.0
