Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91387826,1.0611073,0.9102438,1.0637536,0.9807979,1.1098596,2.8049195,3.2347198,1.001297,0.22454995,0.22158752,0.23756811,0.58923596
2.1930895,2.032872,2.1750586,2.0612135,2.3440514,2.1971421,6.712203,6.2912283,2.0012858,0.2617047,0.18512517,0.24717627,2.0134766
3.6972053,2.7614934,3.3354287,3.1008432,3.5281637,3.2916965,10.560808,9.15403,3.0010324,0.23131,0.3100817,0.10398556,3.7474027
5.2886605,3.255889,4.422836,4.0757594,4.633879,4.435142,14.3453865,11.766787,4.0003605,0.115898445,0.07314933,0.21093713,5.6816974
6.551767,3.6857946,5.636488,4.9061847,6.6412373,5.451165,18.829504,14.043147,5.0003724,0.59004915,0.15193021,0.70882696,7.6506543
8.267236,4.122279,6.627767,6.086437,8.069226,6.2433267,22.964275,16.452044,6.000338,0.2926768,0.225685,0.3470468,9.882071
9.810139,4.3794045,7.997206,6.913471,9.466148,6.9177213,27.273521,18.210588,7.00037,0.19359078,0.19157183,0.119444415,12.03318
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
8.544463,350,3.214191,3.0797787,32,40L,40L,8.0L,2.0
