Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0237917,1.012534,1.0238106,1.0142006,1.1324321,1.0823154,3.1800342,3.10905,1.0033672,0.032591797,0.03370894,0.03724389,0.17378175
2.10212,2.015906,2.0970435,2.0178227,2.331638,2.1574616,6.530801,6.1911902,2.000372,0.03196608,0.03300028,0.036994487,0.48146087
3.1513927,3.0235348,3.144399,3.0235903,3.5024736,3.2302725,9.798263,9.2774,3.0034397,0.030221462,0.03128649,0.03520167,0.7984837
4.2095013,4.02346,4.1969347,4.023543,4.683648,4.294684,13.090083,12.34169,4.0017996,0.03233604,0.0329933,0.03756506,1.116948
5.267801,5.023674,5.257252,5.024983,5.860384,5.3582244,16.385431,15.40689,5.0029845,0.031263497,0.03223452,0.036452644,1.4398186
6.315325,6.022671,6.3138266,6.0268254,7.02487,6.4218783,19.65402,18.47138,6.0015936,0.032005444,0.03344216,0.037230603,1.7622284
7.350133,7.018708,7.3678446,7.02662,8.181643,7.486166,22.899633,21.531496,7.0011573,0.035476994,0.03737611,0.04085512,2.083975
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.3306468,350,2.7704363,2.2724254,32,40L,40L,8.0L,2.0
