Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.830229,0.93129534,1.797926,0.93562025,2.2045522,1.1070087,5.8327065,2.9739242,1.0018951,0.0061008735,0.008459151,0.009029077,0.06113169
3.1635945,1.9050792,3.1417234,1.9093473,3.8593116,2.2620234,10.164627,6.0764513,2.005123,0.0052238815,0.0075597707,0.007969849,0.13607518
4.497416,2.8790052,4.4843583,2.8832047,5.5138,3.4172523,14.495573,9.179461,3.0104787,0.003730231,0.0060381303,0.0061637633,0.21113649
5.817934,3.853178,5.8016696,3.8573446,7.143727,4.5728397,18.763332,12.283359,4.0029645,0.0058455514,0.008164572,0.0087037515,0.28464335
7.1527486,4.8273964,7.1438665,4.8315153,8.799185,5.728439,23.095795,15.387347,5.009701,0.0039458442,0.006242043,0.0064241034,0.35986233
8.473232,5.8017416,8.460387,5.8058467,10.42912,6.8841996,27.362734,18.491781,6.0026937,0.0059302766,0.0082341675,0.008793652,0.43347055
9.789417,6.776155,9.772472,6.7802076,12.054184,8.0400095,31.616074,21.59637,7.0098453,0.007844592,0.010114314,0.011049028,0.507135
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.4547075,350,2.337467,0.8856483,32,40L,40L,8.0L,2.0
