Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0864445,1.0249692,1.0883547,1.0237137,1.1631994,1.0686053,3.3379989,3.1172876,1.0055147,0.023028193,0.022157822,0.024806533,0.14636475
2.140409,2.0451865,2.142243,2.0434852,2.312976,2.1309314,6.5956254,6.219601,2.0036314,0.021609528,0.020716384,0.023167534,0.38248602
3.1632013,3.0743368,3.1639137,3.0723803,3.4275823,3.2016227,9.754705,9.348343,3.0008569,0.023432346,0.022507159,0.025059897,0.61898667
4.200033,4.102313,4.199519,4.100158,4.5590944,4.269689,12.958653,12.472163,4.0039377,0.021852372,0.020842502,0.023478614,0.8589419
5.228902,5.128415,5.2273855,5.1260724,5.682463,5.3354487,16.138756,15.589943,5.00093,0.023798486,0.022762375,0.02552218,1.0986183
6.2659645,6.1535664,6.2628813,6.1509843,6.8149443,6.400254,19.343805,18.704798,6.0021853,0.023118913,0.022007003,0.024769235,1.3404192
7.28724,7.178504,7.2834506,7.1756454,7.9312778,7.464805,22.501976,21.818949,7.002112,0.026945386,0.025787795,0.028765334,1.5801989
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
2.926226,350,2.4478621,3.125345,32,40L,40L,8.0L,2.0
