Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2812,0.9539431,2.261175,0.95616555,2.6184683,1.0765787,7.160843,2.9866867,1.0042076,0.0053228857,0.0063621756,0.006836517,0.05213847
3.8590455,1.9525735,3.8412876,1.9549189,4.464567,2.2030385,12.164902,6.1105285,2.0039182,0.0054001617,0.006430418,0.0069150035,0.11386426
5.432709,2.9513001,5.4155283,2.9537675,6.304823,3.3296373,17.15306,9.234704,3.0036795,0.0054554506,0.0064774123,0.0069761793,0.17553009
7.004635,3.9500768,6.9875274,3.9526794,8.143004,4.4563212,22.13517,12.359077,4.004019,0.005369926,0.0063863858,0.006878286,0.2372474
8.576113,4.9488964,8.558915,4.951638,9.980793,5.5830536,27.11583,15.48358,5.004779,0.005181307,0.0061940663,0.006663372,0.29901382
10.14779,5.9477243,10.130323,5.95064,11.819033,6.7098103,32.09716,18.608168,6.0058804,0.0049090963,0.0059186155,0.006353432,0.36082703
11.6826105,6.9465494,11.656475,6.9496474,13.608979,7.836573,36.948093,21.732767,7.007197,0.008597151,0.009598786,0.010526708,0.42100075
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.2318578,350,3.045208,1.2631333,32,40L,40L,8.0L,2.0
