Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7079549,1.0268158,1.7077632,1.0260731,1.7837713,1.0620714,5.199489,3.114961,1.004289,0.009069001,0.009138994,0.009534176,0.07543891
3.0508437,2.09365,3.0482829,2.092593,3.1920345,2.1657438,9.291162,6.351989,2.0062053,0.00840821,0.008470066,0.008837496,0.16960935
4.393051,3.1609457,4.3878913,3.1595774,4.599343,3.269939,13.380282,9.590466,3.009739,0.0071336506,0.0071888715,0.007506326,0.26384076
5.7162514,4.228595,5.7082596,4.2269187,5.986513,4.3745093,17.411022,12.830025,4.001585,0.01010334,0.010163064,0.01059204,0.3563955
7.061423,5.2963753,7.0509596,5.294354,7.396808,5.4792223,21.509195,16.069956,5.0063562,0.008359905,0.008426971,0.008791078,0.45087588
8.40573,6.3641953,8.392848,6.3618226,8.80639,6.583967,25.604977,19.30999,6.0116053,0.0064634215,0.006518586,0.0068105776,0.5454599
9.703135,7.4320765,9.687079,7.4293823,10.166585,7.6887894,29.556824,22.550253,7.0040884,0.013654638,0.013686953,0.014269519,0.63643616
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.6986797,350,3.9112844,3.6898408,32,40L,40L,8.0L,2.0
