Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92868876,0.9944786,0.9338723,0.9893905,1.0290926,1.0541241,2.8916523,3.0379925,1.0007467,0.066981144,0.058824375,0.06927209,0.25405303
2.0154397,1.9582942,1.9511015,1.8988149,2.1420043,2.0470989,6.1085434,5.904209,2.0007353,0.06645723,0.046410326,0.055381212,0.7493501
2.9229739,2.841317,2.9960487,2.7741873,3.2468724,3.0486314,9.165897,8.664141,3.001032,0.049105518,0.055164002,0.059931252,1.2957709
3.9748662,3.695707,4.203526,3.7390652,4.2884917,4.0714726,12.466879,11.506245,4.0018096,0.061277032,0.06786946,0.07909872,1.919314
5.1044755,4.59298,5.425039,4.6474485,5.5225205,5.150108,16.052036,14.390545,5.0017033,0.066929996,0.043436646,0.086311564,2.56402
5.8763957,5.571488,6.4414606,5.498166,6.583375,6.1628447,18.901222,17.232489,6.0012307,0.0314391,0.110924006,0.06885255,3.2135031
6.7036905,6.4609013,7.6650405,6.2337646,7.5614696,7.17584,21.930183,19.870499,7.001565,0.0522925,0.11537733,0.07532898,3.847151
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
4.539067,350,1.368829,2.2420914,32,40L,40L,8.0L,2.0
