Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4964948,1.0006418,1.4989063,0.9999334,1.5165582,1.0088569,4.5119596,3.009432,1.0087274,0.008250555,0.008122125,0.008262882,0.08101946
2.6879194,2.03761,2.6893919,2.0366573,2.7242217,2.0547976,8.101535,6.1290627,2.0002177,0.011584618,0.01143252,0.011616854,0.18130343
3.9027033,3.075085,3.9024699,3.0739002,3.9541643,3.1012726,11.759339,9.250253,3.0053363,0.009586771,0.009450691,0.0095978975,0.28354907
5.100231,4.1129727,5.098462,4.111567,5.166268,4.148194,15.364961,12.372735,4.0009923,0.011290193,0.011140562,0.011315308,0.38431087
6.3192773,5.15099,6.315477,5.1493354,6.3998466,5.1952133,19.034597,15.495538,5.00886,0.0082291,0.008085223,0.00822109,0.48707062
7.520667,6.1891747,7.515204,6.1872916,7.615703,6.242409,22.651564,18.618881,6.0052023,0.009653962,0.009523386,0.0096626505,0.588099
8.694801,7.2271934,8.687925,7.225061,8.804014,7.2894416,26.186733,21.741703,7.001537,0.015469471,0.015270231,0.015511496,0.68740076
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.8644459,350,1.9294503,3.732009,32,40L,40L,8.0L,2.0
