Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0105461,1.0100753,1.014521,1.0073498,1.1439552,1.0934083,3.169022,3.1108348,1.0009557,0.03271501,0.030568931,0.036944482,0.16657448
2.0631967,2.0099447,2.069876,2.0056787,2.3472853,2.1790988,6.480358,6.194726,2.0019855,0.02954722,0.026579024,0.03304776,0.45686832
3.0940197,3.015108,3.0754538,3.0082142,3.5135345,3.2645204,9.683013,9.2878475,3.0031211,0.030192882,0.026658118,0.03364004,0.7525074
4.1196685,4.015342,4.083675,4.0054955,4.6756754,4.339296,12.879024,12.360143,4.0003924,0.031843778,0.027541274,0.036172282,1.0498549
5.138748,5.015871,5.1010838,5.0074387,5.8318763,5.4126916,16.071716,15.436013,5.0031834,0.029853052,0.025510184,0.03376029,1.3505647
6.141257,6.010734,6.1297355,6.0061812,6.987769,6.4949417,19.258762,18.511868,6.000485,0.032957792,0.02836392,0.03489236,1.6512833
7.14652,7.000383,7.169229,6.9953537,8.15025,7.571123,22.46599,21.566874,7.0033493,0.033713885,0.029674303,0.03571266,1.957956
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.2467716,350,1.575717,2.0073855,32,40L,40L,8.0L,2.0
