Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7953777,0.96744156,0.8761348,0.91413087,0.8788221,0.90390325,2.550335,2.7854757,1.0014067,0.14325854,0.10233045,0.12516983,0.3980844
1.805864,1.8648704,1.9560761,1.8507797,1.9420637,1.7645091,5.7040014,5.4801583,2.000776,0.114044495,0.06772687,0.13237372,1.3364775
2.8771634,2.7971857,2.94374,2.847569,3.135951,2.728173,8.956846,8.372924,3.001287,0.14153798,0.074537374,-0.030915229,2.5373962
3.673142,3.6177332,4.032899,3.7662265,3.8538868,3.5260313,11.559924,10.909991,4.0007973,0.14410642,0.13394015,0.17844574,3.7348778
4.7672725,4.4447646,4.828215,4.541471,5.3968625,3.8693712,14.992348,12.8556,5.001529,0.15708151,0.20311332,0.12241486,5.060074
5.5585623,5.318999,6.0636353,5.1819763,6.6030188,4.5750313,18.225204,15.076004,6.0009317,0.12113835,0.21790375,0.057314083,6.4400268
6.6692815,6.061782,7.2485123,5.732987,7.426292,5.1157494,21.344093,16.910513,7.000759,0.11802071,0.013934994,0.08794212,7.933052
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.065926,350,1.2169292,2.8735163,32,40L,40L,8.0L,2.0
