Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9236887,1.0201784,1.9249599,1.0197954,2.011231,1.0574619,5.8598795,3.0974352,1.0013282,0.008829338,0.008692374,0.009166922,0.06557529
3.3884857,2.0837858,3.386859,2.0833855,3.5471985,2.1599584,10.322546,6.3271284,2.0115957,0.005514073,0.005378031,0.0056968704,0.1469151
4.8311305,3.1477995,4.8272753,3.1474078,5.0600924,3.2629266,14.7185,9.558137,3.0093417,0.006229799,0.006102994,0.006457126,0.22654216
6.273144,4.211996,6.2671437,4.2116146,6.572273,4.3661046,19.112564,12.789712,4.007769,0.006742612,0.006609742,0.006993333,0.3062525
7.7156186,5.276316,7.707423,5.275943,8.08505,5.4694095,23.508099,16.021662,5.0067725,0.0070667407,0.006937456,0.007336312,0.3860657
9.158754,6.340679,9.148186,6.3403025,9.598588,6.5727634,27.905527,19.253733,6.006003,0.0073158466,0.0071872314,0.0076003093,0.46595275
10.568022,7.404997,10.555549,7.4046035,11.076898,7.6760664,32.20046,22.485647,7.005274,0.011971626,0.011833504,0.012432699,0.54409945
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.5034264,350,2.8418896,3.5031595,32,40L,40L,8.0L,2.0
