Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93492395,1.0340086,0.93078774,1.0356615,1.0330422,1.0873927,2.898754,3.1570625,1.0001131,0.1462573,0.14478652,0.16042586,0.46120068
2.2548811,2.0289094,2.2690878,2.0368457,2.542084,2.1494722,7.0660553,6.2152286,2.0003202,0.129224,0.12522998,0.16748203,1.5946391
3.5284905,2.9184425,3.4559498,2.892763,3.6770136,3.2794862,10.661456,9.090684,3.0004847,0.10350719,0.26072356,0.11272238,2.9133697
4.585616,3.8566768,4.805753,3.9224763,4.9777594,4.4639316,14.369125,12.243075,4.000805,0.040190272,0.12976182,0.061586168,4.346595
5.7820196,4.766074,5.7234964,4.645904,5.896538,5.792901,17.402046,15.204879,5.000168,0.19163279,0.23083332,0.35383084,5.7717814
6.9463005,5.9867616,7.49571,5.379156,7.1213913,6.8278146,21.563408,18.193775,6.0010486,0.2033974,0.1733261,0.25551662,7.402505
7.968309,6.8195834,8.886881,6.338754,8.380526,7.5910707,25.235718,20.74946,7.000565,0.14736302,0.23119974,0.21169938,9.085791
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0010076,350,2.677541,2.8351507,32,40L,40L,8.0L,2.0
