Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.749548,1.0186291,1.7507063,1.0181216,1.8095634,1.0447648,5.3098164,3.0815153,1.0082889,0.007341356,0.00708663,0.0075262,0.0725525
3.0884204,2.0785396,3.0890229,2.0780077,3.1999066,2.1321914,9.377348,6.2887387,2.0031285,0.009141151,0.008900485,0.009371931,0.16042046
4.4472694,3.1387076,4.4467993,3.1381721,4.610624,3.2199175,13.504694,9.496798,3.0122309,0.0059227683,0.0056947535,0.0060946587,0.25018817
5.789524,4.1993012,5.788529,4.198754,6.004036,4.3080797,17.582092,12.706132,4.0099397,0.006742482,0.00649898,0.0069182273,0.33835763
7.132458,5.259966,7.1306915,5.259437,7.397794,5.396347,21.660946,15.915746,5.008118,0.0073943064,0.007150574,0.007578443,0.4266355
8.475903,6.320749,8.473619,6.3202057,8.792334,6.4847054,25.741854,19.125658,6.0065136,0.0079638725,0.007720921,0.008152902,0.5150044
9.790468,7.3815265,9.788609,7.3809605,10.157421,7.5730467,29.736498,22.335533,7.005122,0.012883082,0.012578484,0.013193349,0.60165185
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.6437521,350,2.5536902,3.8672512,32,40L,40L,8.0L,2.0
