Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.66930956,1.2380546,0.9584946,0.89225805,1.598959,1.3633182,3.2267618,3.4936304,1.0011709,0.29702154,0.19344865,0.505197,0.6919526
1.6859984,2.0973141,1.752466,2.0580542,3.1933613,2.968681,6.631829,7.1240582,2.0003073,0.27588657,0.0829295,0.2614518,2.2873857
2.5846884,2.9851766,2.5535703,3.1146014,5.0664215,4.138251,10.204678,10.238039,3.0001726,0.29323527,0.30969885,0.4498309,4.173064
3.946867,4.1002893,3.5186448,4.0870233,6.739895,5.888789,14.205402,14.0761,4.000312,0.50285447,0.3073561,0.7526335,6.385958
4.9633913,4.8112726,4.7597785,4.991731,8.783992,7.357008,18.507149,17.160028,5.000079,0.3844015,0.28797558,0.58251613,8.586376
6.3314767,5.7402325,5.5775914,5.8334036,10.684526,9.155862,22.593601,20.7295,6.0007286,0.29168436,0.14749861,-0.04954887,10.869491
7.97835,6.4282765,6.0957813,6.7899365,11.975097,10.693446,26.049253,23.911678,7.0001373,0.6378099,0.015365282,0.67168707,13.246799
7.97835,6.4282765,6.0957813,6.7899365,11.975097,10.693446,26.049253,23.911678,7.0010123,0.6378099,0.015365282,0.67168707,13.246799
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.5807085,350,0.4610158,0.282479,32,40L,40L,8.0L,2.0
