Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1437738,0.9896521,1.1350845,0.99306536,1.348607,1.120095,3.6274652,3.1028128,1.0042343,0.014062305,0.017105768,0.019255685,0.11933588
2.152488,1.993033,2.1410494,1.997018,2.5763314,2.2487288,6.8698688,6.2387795,2.0004125,0.015606295,0.018410157,0.020347107,0.29568896
3.1555521,3.0031688,3.1424582,3.0064995,3.795642,3.3861542,10.093649,9.395822,3.0041516,0.013698822,0.01641103,0.018102307,0.4723552
4.147432,4.0156074,4.131965,4.0177956,5.005288,4.525218,13.284682,12.558625,4.003145,0.014215171,0.016805561,0.018726023,0.6477115
5.142994,5.0282855,5.1257567,5.029194,6.222969,5.6633377,16.491722,15.720828,5.0045867,0.013575225,0.016042907,0.017968263,0.82414496
6.1400423,6.040626,6.121102,6.040385,7.4441514,6.800272,19.705288,18.881285,6.006504,0.012673755,0.015103167,0.016897451,1.0013722
7.121472,7.052468,7.0981154,7.051308,8.644418,7.936519,22.864004,22.04031,7.0043926,0.017372705,0.019919882,0.022299223,1.1764948
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
2.5115669,350,2.0950778,1.3519734,32,40L,40L,8.0L,2.0
