Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9623451,1.0059329,0.9678035,1.008528,1.0633091,1.0687752,2.9934573,3.0832345,1.0003953,0.094185255,0.10011239,0.10386207,0.3441175
2.3043272,1.9490975,2.3461924,1.993525,2.514872,2.11154,7.165391,6.054157,2.0019047,0.09223821,0.09874698,0.11074889,1.1297393
3.3415694,2.891631,3.3555987,2.9167123,3.8122175,3.0974236,10.509392,8.905757,3.0018938,0.063301615,0.1112694,0.14174372,1.9631689
4.646512,3.8480568,4.6242175,3.9470947,5.158863,3.9885163,14.429583,11.7836485,4.0013447,0.0902385,0.122006305,0.046020977,2.906676
5.860219,4.8964143,5.8998895,4.7364764,6.2546005,4.9648476,18.014698,14.597724,5.0007915,0.095061325,0.11779193,0.10535879,3.8892598
7.15454,5.919906,6.718035,5.513082,7.4000497,5.913164,21.272629,17.346157,6.0018277,0.14476077,0.10841571,0.097623706,4.900199
8.244012,6.750578,8.135058,6.4573545,8.867997,6.8011203,25.247078,20.009054,7.0011864,0.09113217,0.076511115,0.14406112,5.9530435
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.5620747,350,3.3746095,2.378846,32,40L,40L,8.0L,2.0
