Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85802454,0.91142595,0.90075827,0.93592334,1.1200397,1.0891843,2.8788216,2.9365318,1.0024557,0.046620186,0.08056413,0.07785999,0.26679352
2.110633,1.7249634,2.0949836,1.7367157,2.3511498,2.0996444,6.556763,5.561327,2.000189,0.048506193,0.12110162,0.06779985,0.84035957
3.1354012,2.5737684,3.1353405,2.5725718,3.6774194,3.0797186,9.94815,8.226058,3.0011003,0.048227035,0.08171136,0.09411054,1.4635651
4.350701,3.3483098,4.096358,3.3708372,5.0849776,3.9742029,13.532018,10.693343,4.0009036,0.07694571,0.10366869,0.088652834,2.135781
5.3155203,4.136879,5.3878946,4.153454,6.5144076,4.8278565,17.217808,13.118184,5.0016556,0.036600064,0.118213184,0.08621228,2.8937156
6.1820145,4.9535246,6.6254387,4.8005986,7.8205757,5.6956515,20.628027,15.4497595,6.000338,0.026645385,0.15723172,0.057354752,3.7156053
7.209018,5.626087,7.743012,5.698596,8.998216,6.544337,23.95024,17.869,7.0006227,0.020930858,0.109447055,0.074657574,4.5560675
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
4.734558,350,2.7205513,0.87914616,32,40L,40L,8.0L,2.0
