Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87019026,1.0389395,0.8580149,1.0447946,0.99062127,1.1328192,2.7188275,3.2165532,1.0001248,0.24181004,0.23119509,0.279542,0.6269605
2.122619,2.0508833,2.1507003,2.080676,2.4522357,2.141497,6.725557,6.273061,2.0008335,0.35580882,0.4557859,0.2582008,2.184852
3.154597,2.719215,3.4504914,2.9894562,3.8257062,3.192852,10.430799,8.901525,3.000036,0.23291071,0.3376728,0.28263378,4.19631
4.7424765,3.4380822,4.813881,3.7702549,5.189063,4.1664786,14.745422,11.374828,4.000122,0.2768128,0.47655344,0.3390816,6.5004983
6.3980193,4.1429334,6.124817,4.889928,6.4460044,5.1322,18.968842,14.165087,5.000185,0.66027266,0.62861466,0.28947392,8.878162
7.6722436,5.015536,7.793734,5.903105,7.738006,6.2356625,23.203985,17.154352,6.000607,0.24980702,0.42647552,0.43072963,11.395763
9.180469,5.9584684,8.860057,6.1220994,9.650873,7.4233046,27.69142,19.503933,7.0004396,0.6782175,0.025330495,0.19753848,13.987227
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.129451,350,2.9473336,1.8285666,32,40L,40L,8.0L,2.0
