Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8990081,1.0095538,0.87380785,1.0195225,1.0748597,1.1303699,2.8476741,3.1594462,1.0008014,0.15377326,0.14543675,0.19102561,0.50695443
2.0176654,1.974075,2.1976469,1.9352579,2.5821671,2.1729102,6.797477,6.0822406,2.000878,0.20019075,0.120921716,0.14284056,1.7372767
3.0865078,3.1463017,3.535263,2.8521686,4.070848,3.2046437,10.692603,9.203112,3.0013435,0.17923456,0.4386409,0.2500205,3.276639
4.2546954,3.8333025,5.2038107,3.5498967,5.50092,3.944047,14.959408,11.327249,4.000353,0.07727711,0.28198937,0.23961152,5.0370812
5.511814,4.6007423,6.5905137,4.2987943,7.255318,4.7923713,19.357656,13.691909,5.0007873,0.35301414,0.16697218,0.31559163,6.756292
6.810314,4.9746895,7.4433374,5.448304,8.37455,5.740226,22.628187,16.16321,6.001078,0.29104188,0.19976868,0.15557663,8.543232
7.960411,5.4125695,9.074862,6.2905874,9.493229,6.734698,26.52849,18.43784,7.001126,0.07336677,0.42791235,0.25980684,10.2283325
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.577075,350,1.9542832,1.5480646,32,40L,40L,8.0L,2.0
