Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3447903,1.0343075,0.7046165,0.7085708,0.99867797,1.1502569,2.0480847,2.8931353,1.0009409,0.3006627,0.004915774,0.344876,0.5578282
0.89694196,2.0087416,1.3595027,1.5652351,2.4735126,2.1222985,4.7299604,5.6962786,2.0004966,0.25818512,0.15311152,0.38074625,1.7606366
1.4587456,2.9943342,1.9919046,2.225009,4.110736,2.9794347,7.561377,8.19878,3.0010235,0.3916758,-0.18299645,0.48541638,3.2216601
2.039038,3.7608309,2.683903,3.0256014,5.5627904,3.5830119,10.285728,10.369433,4.000375,0.18820861,0.011433119,0.58333874,4.6734567
2.649478,4.6969347,3.365826,4.117258,7.288539,4.0902047,13.303833,12.904374,5.000833,0.39949757,-0.1346968,0.37503502,6.235721
2.928704,5.4996524,4.168699,5.0617595,9.190406,4.17788,16.287807,14.739268,6.000828,0.26975474,-0.15417005,0.5585384,8.085028
3.3266563,6.5209656,5.0497246,6.1768208,10.806444,4.727858,19.182812,17.425648,7.0004597,0.28433523,-0.22857346,0.54374623,9.944262
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.8837595,350,3.0021355,0.25350943,32,40L,40L,8.0L,2.0
