Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8039436,0.8798448,0.8444624,0.8962291,0.7319398,0.8140471,2.3803463,2.59012,1.0016958,0.0344163,0.04611006,0.03493293,0.17241782
1.6463997,1.5923114,1.688841,1.664004,1.3376988,1.4913021,4.672944,4.747617,2.0023332,0.03035551,0.061732598,0.021851012,0.48717383
2.601604,2.4117484,2.5990145,2.4625282,2.079517,2.181015,7.2801394,7.055292,3.000978,0.049546875,0.04840382,0.038607627,0.8515213
3.6527736,3.2218509,3.4958699,3.2673373,2.899502,2.854401,10.048149,9.343582,4.0029535,0.037812926,0.059885997,0.05177687,1.2454723
4.583883,3.978577,4.463682,4.059273,3.6840389,3.5676663,12.731601,11.60551,5.0017242,0.03215616,0.056140225,0.041432597,1.6407169
5.5885277,4.7808695,5.421964,4.8730197,4.5276017,4.3045697,15.538105,13.958453,6.0023766,0.026384767,0.053660993,0.049871635,2.0394104
6.5244064,5.545113,6.3034425,5.6592674,5.2574,4.9640303,18.085253,16.168406,7.0024405,0.035675667,0.050219838,0.052982725,2.4306264
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.8968935,350,0.8603196,2.5489013,32,40L,40L,8.0L,2.0
