Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6898848,1.0182681,1.6885606,1.0183557,1.8106214,1.0739586,5.1890664,3.1105824,1.0084332,0.007441572,0.0076515325,0.008160085,0.0764429
3.008844,2.0767324,3.0085769,2.076553,3.2370288,2.1900077,9.254449,6.343294,2.0085726,0.007422244,0.0076419013,0.008154349,0.17105907
4.3270106,3.135712,4.3277054,3.1352549,4.6623454,3.3066757,13.317063,9.577644,3.0102022,0.006839419,0.0070492094,0.0075300573,0.26570874
5.62663,4.1950912,5.6275954,4.194366,6.0672207,4.4238067,17.321444,12.813266,4.000457,0.010383021,0.010604645,0.011279341,0.35869247
6.9489236,5.254522,6.9513597,5.253486,7.4972835,5.540968,21.397554,16.04898,5.0039463,0.009115575,0.009340485,0.009941543,0.4536871
8.27093,6.3139863,8.274526,6.3126526,8.927039,6.658171,25.472485,19.284819,6.007805,0.007703664,0.007934989,0.008454468,0.5487743
9.571848,7.373515,9.576053,7.371869,10.33338,7.775469,29.481276,22.52086,7.011631,0.010825794,0.011027748,0.011741243,0.6420845
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.7083322,350,3.262348,2.6935148,32,40L,40L,8.0L,2.0
