Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98796064,0.9050868,0.9219319,0.9533863,2.0122797,1.6063086,3.9221725,3.464782,1.0022577,0.031716865,0.048756976,0.08238947,0.2305873
1.982194,1.8288149,2.0218554,1.8674139,4.1976557,3.270985,8.201707,6.967217,2.0013936,0.032174625,0.04733622,0.07653313,0.6594708
3.073752,2.7342002,3.07673,2.8035781,6.3554955,4.9546204,12.505985,10.492402,3.0019076,0.03535696,0.046655875,0.07880158,1.1431863
4.1710734,3.643491,4.1341724,3.7210767,8.517102,6.634609,16.822355,13.99918,4.0017357,0.037089605,0.047485135,0.079155,1.6669785
5.282639,4.5519977,5.2231827,4.630336,10.6691265,8.315612,21.17496,17.497955,5.002169,0.03839808,0.04523416,0.078521855,2.2250664
6.3909173,5.4617248,6.3081827,5.5336056,12.808257,10.000165,25.507368,20.995485,6.000307,0.040722784,0.04617038,0.081165105,2.8010936
7.502007,6.3794966,7.404054,6.423028,14.952969,11.689337,29.859041,24.491861,7.002221,0.042936526,0.04542187,0.08287226,3.3880289
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.5566475,350,0.23807459,0.17357527,32,40L,40L,8.0L,2.0
