Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2068512,0.9990185,2.2099974,0.9999942,2.3756459,1.0626854,6.792494,3.061698,1.0107708,0.0046969135,0.0050046844,0.0052477187,0.058035117
3.7737472,2.0434747,3.7854457,2.0446517,4.0780573,2.1736753,11.637249,6.2618003,2.0092778,0.005100277,0.005412612,0.005678652,0.12618351
5.337043,3.0880868,5.356922,3.089485,5.7763467,3.28484,16.470312,9.462413,3.008358,0.0053526624,0.0056636785,0.0059462325,0.19433674
6.8988075,4.132805,6.9269505,4.1344476,7.4731636,4.3961368,21.298922,12.663393,4.0080314,0.0054402216,0.005750773,0.0060421186,0.26254693
8.460491,5.1775856,8.497088,5.179474,9.170034,5.507506,26.127617,15.864569,5.0081577,0.005405243,0.005713275,0.0060045305,0.33082324
10.022625,6.2224126,10.06778,6.224528,10.867416,6.618923,30.957825,19.065865,6.008862,0.005210055,0.005516673,0.005796202,0.39918402
11.552733,7.267317,11.604578,7.2696567,12.529232,7.7304177,35.686535,22.26739,7.0099626,0.009149632,0.0095098885,0.010045372,0.46588457
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.322418,350,3.7538745,2.322212,32,40L,40L,8.0L,2.0
