Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8235378,0.9070927,2.7970335,0.9098805,3.4584053,1.0966911,9.078978,2.9136648,1.0163794,0.0015890507,0.0028574876,0.0028482736,0.042772952
4.642179,1.8595183,4.6162486,1.8621012,5.727086,2.2470613,14.985517,5.968681,2.0120003,0.0024178766,0.0036854155,0.0038466721,0.091197334
6.448898,2.811878,6.419165,2.8142014,7.978159,3.3973794,20.846224,9.02346,3.0060031,0.0035550694,0.0048208656,0.005228139,0.13944867
8.259158,3.7640445,8.241796,3.7660248,10.245433,4.547436,26.746384,12.077505,4.0181584,0.0012088938,0.0024695334,0.0023805704,0.18917707
10.061881,4.7164817,10.038383,4.7181954,12.490091,5.6978664,32.590347,15.132544,5.011098,0.0025675166,0.0038276783,0.004027345,0.23735805
11.853803,5.669019,11.823531,5.670458,14.7214155,6.848426,38.39874,18.187899,6.003916,0.0039410423,0.005203639,0.0057015363,0.2855252
13.6354265,6.6215897,13.597352,6.6227117,16.93958,7.9990044,44.172348,21.243305,7.0146832,0.0054855524,0.006752923,0.007580377,0.33362857
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0006378,350,2.164834,0.78239524,32,40L,40L,8.0L,2.0
