Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9171286,0.94739413,0.9311263,0.9623408,1.1696879,1.1120327,3.0179422,3.0217679,1.0008813,0.037303437,0.052945957,0.057283875,0.20592847
2.0426753,1.832122,1.9755591,1.8645061,2.3887737,2.138266,6.4070086,5.834894,2.0002193,0.044442903,0.06921025,0.050395384,0.60747474
2.8874466,2.70864,3.1424007,2.6982515,3.4457638,3.10572,9.475607,8.512609,3.0022478,0.04184629,0.058096528,0.04067865,1.0378652
3.6906197,3.5436952,4.237152,3.613205,4.4779177,4.06553,12.405684,11.22243,4.0012007,0.03755947,0.054146715,0.03907759,1.4761388
4.741697,4.3935933,5.329741,4.5344753,5.773243,5.0825253,15.844686,14.010602,5.0024366,0.035086904,0.059494354,0.0627186,1.9419942
5.712855,5.231153,6.3102207,5.35966,7.1899233,5.985761,19.213009,16.576574,6.0006585,0.01935841,0.06253352,0.0937796,2.4248767
6.708891,6.128816,7.2077184,6.1992564,8.374095,7.018753,22.290718,19.34683,7.001916,0.029657718,0.07310501,0.038552154,2.9255493
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.8455362,350,2.1139982,1.0244379,32,40L,40L,8.0L,2.0
