Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86865467,0.8730061,0.92399246,0.9076735,1.2244339,1.1334584,3.0170813,2.9141397,1.0033247,0.024196588,0.055557135,0.053015314,0.19295096
2.0572355,1.669517,2.056305,1.7261162,2.4619231,2.1692998,6.5754666,5.564929,2.0028522,0.030501744,0.076505035,0.03745895,0.5817648
3.104829,2.4906013,3.1697516,2.511382,3.569309,3.1705494,9.84389,8.172525,3.0017276,0.033649962,0.067546405,0.042032607,1.0025383
4.128009,3.2893202,4.080282,3.324868,4.747364,4.1880107,12.955653,10.802201,4.002399,0.032963905,0.04846156,0.052460633,1.4211314
5.038602,4.1279364,5.012422,4.1933317,6.084817,5.174565,16.135836,13.49583,5.0021305,0.028136117,0.0575902,0.03596675,1.849288
5.903115,4.950967,6.0438666,4.9697723,7.2874446,6.114603,19.234417,16.03533,6.0019584,0.026909351,0.06851232,0.060974125,2.2867658
7.005229,5.768902,6.994489,5.744169,8.564216,7.053043,22.563923,18.566095,7.0008516,0.036521576,0.07480837,0.06125995,2.7432528
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.704791,350,1.8222003,0.5497936,32,40L,40L,8.0L,2.0
