Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6082721,0.93384296,0.7563544,0.7356796,1.4031621,1.1468477,2.7677884,2.8163707,1.0009898,0.16145255,0.15840347,0.33955172,0.45580503
1.58969,1.5393955,1.5558162,1.5668613,3.4306712,2.0873446,6.5761733,5.1936007,2.0007517,0.31455928,0.20471016,0.41647577,1.4210676
2.496675,2.250196,1.9394664,2.4004033,4.990834,2.896718,9.426965,7.5473137,3.0004065,0.16154756,0.09365369,0.39150205,2.5051148
3.2859657,3.1986504,2.6500719,3.277602,7.056889,3.7177033,12.992915,10.193939,4.001087,0.15002255,0.28782004,0.38774443,3.7863636
4.240155,3.9634862,3.464673,4.1816506,9.4497175,4.409434,17.154531,12.554557,5.000349,0.17599984,0.22282556,0.5172214,5.1395807
5.058518,4.7145934,3.9586549,5.2875333,11.237347,5.553828,20.254496,15.555967,6.0012107,0.19407278,0.07884314,0.35936353,6.6198573
6.0180664,5.622572,4.7601066,6.0283403,13.699908,6.179427,24.478058,17.830364,7.000852,0.014618685,0.28302565,0.61685425,8.009361
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.8204966,350,1.1003171,0.14583127,32,40L,40L,8.0L,2.0
