Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0000058,1.0208473,0.9990854,1.0204124,1.0682942,1.0541813,3.067386,3.0954418,1.0006101,0.05667847,0.056839153,0.060553756,0.23094864
2.209402,2.043047,2.2073135,2.0419748,2.3807213,2.1122193,6.7974343,6.1972413,2.0030627,0.06572638,0.065357774,0.071810916,0.6908829
3.3023908,3.0147452,3.2928917,3.00939,3.6879425,3.17007,10.283221,9.194202,3.0022776,0.07290077,0.07084098,0.07350871,1.1847259
4.4449244,3.9157908,4.4665923,3.9318676,4.96392,4.211386,13.87544,12.059041,4.000982,0.051837254,0.054232355,0.07260397,1.7199664
5.537027,4.91252,5.5847964,4.9026904,6.005072,5.1608214,17.126896,14.976031,5.0024276,0.053706426,0.07643776,0.033938147,2.2841623
6.50528,5.8523617,6.688798,5.8567977,6.9822664,6.0772324,20.176365,17.786396,6.0017915,0.04237107,0.063931376,0.037755523,2.836689
7.5551434,6.7934294,7.682911,6.781628,8.201778,7.0538507,23.439856,20.628916,7.0032697,0.06258825,0.037601743,0.07474234,3.3890958
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
4.1231647,350,3.5563462,3.7573273,32,40L,40L,8.0L,2.0
