Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9853292,1.0199456,0.9841658,1.0199609,1.0453955,1.0571115,3.0148911,3.0970194,1.0017229,0.09519107,0.09475292,0.09902309,0.3441577
2.3462262,2.026918,2.256797,2.0069566,2.49113,2.10967,7.0941577,6.1435494,2.0000312,0.10158063,0.07809781,0.100180216,1.111262
3.4434094,3.0573378,3.4847178,3.0650077,3.7658117,3.2224345,10.693946,9.344779,3.000216,0.12197373,0.08494632,0.12859812,1.9430803
4.7833757,4.1148643,4.657528,4.00674,5.055868,4.0977025,14.496775,12.219316,4.0001025,0.11173052,0.0986531,0.09659921,2.845476
6.0581374,5.0696044,5.786624,4.9746313,6.21607,5.026351,18.060846,15.070598,5.000999,0.16536607,0.09394267,0.07769594,3.8297577
7.1154795,5.8467965,6.97327,5.9045873,7.3936996,6.0788426,21.482477,17.830256,6.000725,0.092496306,0.090275615,0.12807103,4.845276
8.495757,6.7146006,8.266217,6.7992487,8.635445,6.8876243,25.397451,20.4015,7.0008326,0.14112149,0.136487,0.13457665,5.9065332
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.53381,350,3.1292768,3.487323,32,40L,40L,8.0L,2.0
