Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96345127,0.99626845,0.96931714,0.995453,0.9726049,1.0030937,2.905374,2.9948153,1.0025858,0.052840695,0.050987057,0.051726036,0.21709314
1.9944674,1.9245718,1.9894662,1.9132472,1.9789934,1.9169738,5.9629297,5.754794,2.0007572,0.05454121,0.04381283,0.036059506,0.6263029
2.9245298,2.7526195,2.9259238,2.7817478,2.9621248,2.7968013,8.812586,8.331173,3.0022204,0.056626637,0.040009677,0.044389475,1.0876938
4.018595,3.6865542,3.8170152,3.6543539,3.9480846,3.6715124,11.783707,11.012425,4.001489,0.07437649,0.05659371,0.03755284,1.5790062
4.9827795,4.5695324,4.9651184,4.5396013,4.874398,4.573202,14.82231,13.682344,5.0006337,0.026094541,0.07838354,0.068409316,2.0841892
5.928147,5.491018,6.0165935,5.4453273,5.868718,5.4230886,17.813467,16.359438,6.0015106,0.07318372,0.064939424,0.06176658,2.5917156
7.034172,6.393537,7.0679555,6.4240146,6.906586,6.3135924,21.008707,19.131136,7.0011253,0.070520625,0.050596338,0.06457974,3.109121
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
4.0727806,350,2.0298948,3.9055882,32,40L,40L,8.0L,2.0
