Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88317764,1.0598298,0.86212337,1.0693053,0.97404116,1.1422064,2.719342,3.2713442,1.0001369,0.29356438,0.2768206,0.31742737,0.6798599
2.1143098,2.1748435,2.1392536,2.1236968,2.355959,2.152173,6.6095176,6.450722,2.000933,0.31894216,0.34017318,0.24784797,2.3575346
3.4582922,2.7579937,3.2556746,2.9391384,3.8625515,2.8567536,10.576505,8.553892,3.0007317,0.046719164,0.121145435,0.38255888,4.3404336
4.5357637,3.9617136,4.727692,3.517145,5.141996,4.0682683,14.405426,11.547137,4.000292,0.33352584,0.36818126,0.32461587,6.5010624
6.1818266,4.8713756,5.9883556,4.150931,6.2705936,4.75062,18.440746,13.772931,5.0007925,0.46475473,0.23789267,0.307726,8.901559
7.3879395,5.495284,7.6651034,4.8035445,8.163997,5.326856,23.216993,15.625711,6.0005054,0.8824182,0.38251045,0.8468054,11.636699
8.439842,6.241588,9.131377,5.06597,10.009142,5.8999743,27.580282,17.207561,7.0008216,0.13003697,0.366722,1.0978569,14.320885
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.706738,350,2.8699074,2.1416414,32,40L,40L,8.0L,2.0
