Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8551721,1.0429322,0.86328363,1.0145298,0.9706348,0.98549426,2.689091,3.0429583,1.0008757,0.2490263,0.20186488,0.2377467,0.5803589
2.000351,2.1304855,2.060673,1.9386808,2.1998618,1.8094784,6.2608876,5.878643,2.00081,0.24275488,0.15713894,0.09218733,1.9871811
3.1244345,3.0779982,3.3299265,2.6975741,3.3909364,2.5620403,9.845311,8.33761,3.000727,0.5229917,0.21751486,0.20679256,3.7538083
4.266324,4.245484,4.6433983,3.4118283,4.797256,3.6378279,13.70699,11.295138,4.0002017,0.49534753,0.53662497,0.023242284,5.7908154
5.4902706,5.2105265,5.902233,4.309105,6.183664,4.4971566,17.576178,14.016785,5.000222,0.38728255,0.15327615,0.27827075,7.970167
6.508525,6.2600126,7.1749434,5.378776,7.2853994,5.4655724,20.9689,17.104372,6.000349,0.35009214,0.153433,0.52878225,10.114979
7.7284946,7.4508166,8.3664055,6.180314,8.627894,6.302887,24.722849,19.934048,7.000886,0.18083121,0.06522064,0.28033054,12.379088
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.01942,350,1.8456762,3.3722172,32,40L,40L,8.0L,2.0
