Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7945335,0.9895969,0.7838392,0.9611663,0.984182,1.1304383,2.5625546,3.0812018,1.0011458,0.21597496,0.26810995,0.29235923,0.6104485
1.7248774,1.7338862,2.0305712,1.9724622,2.402836,2.2113898,6.158284,5.9177403,2.0004,0.31727216,0.40335178,0.23584326,2.094492
2.7381983,2.7563524,3.212797,3.024804,3.7313488,3.0150862,9.682342,8.796249,3.0011332,0.31065282,0.22616847,0.32035533,3.9379344
3.74893,3.756063,4.1141834,4.18146,5.367647,3.7567725,13.230753,11.694287,4.0003486,0.24666892,0.45308322,0.62277555,5.9994645
5.0858717,4.70295,4.555893,5.060694,6.932391,4.395647,16.574137,14.159292,5.0008554,0.2686981,0.34534588,0.3515812,8.004961
6.2629776,5.8184505,5.755848,5.576328,8.181736,4.8132668,20.200544,16.208061,6.0009007,-0.1443919,0.1469646,0.45604214,10.162043
6.719472,6.807311,7.124381,6.183438,10.227761,5.207222,24.071608,18.197977,7.000751,0.5107472,0.38410997,0.36272442,12.146137
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.297777,350,3.4910889,0.9631297,32,40L,40L,8.0L,2.0
