Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.858953,0.9526139,0.9253323,0.9464331,1.0457295,1.0584495,2.8300145,2.9574962,1.0004426,0.036093816,0.024517853,0.034895543,0.16068392
1.7040999,1.8738087,1.8337119,1.8590207,2.1017072,2.041933,5.6395197,5.7747617,2.0009575,0.03362505,0.02156816,0.03493604,0.4316768
2.6019783,2.8150017,2.6737568,2.788558,3.164749,3.0700674,8.440478,8.673627,3.0045745,0.033785384,0.017145433,0.031868294,0.72025675
3.5253973,3.7574031,3.593189,3.7180963,4.2473855,4.111231,11.365968,11.586732,4.0018473,0.037384965,0.02027719,0.035256755,1.0055981
4.4435854,4.68696,4.534092,4.6533504,5.3328104,5.135659,14.310487,14.475964,5.003642,0.039681274,0.018805292,0.03253686,1.298607
5.326046,5.6040297,5.4417315,5.5779467,6.402573,6.15431,17.170353,17.336287,6.0017514,0.04227052,0.021171603,0.034080654,1.5954318
6.2252717,6.523079,6.3489676,6.5038557,7.457822,7.1819887,20.032064,20.208933,7.001983,0.040603276,0.021967009,0.03651147,1.8956969
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.3612049,350,0.664605,1.4481248,32,40L,40L,8.0L,2.0
