Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85501134,1.0099801,0.85018516,1.0134218,1.0147026,1.1227802,2.7198997,3.146182,1.0003086,0.1866175,0.17720456,0.23361075,0.56173414
1.9502466,1.935284,2.1811218,2.0597758,2.5402844,2.2170885,6.6716504,6.212146,2.0010548,0.3797702,0.2752464,0.22256133,1.9698118
3.3542728,2.6009321,3.3655727,2.9991632,3.7847238,2.7691665,10.504573,8.369254,3.0009267,0.20956893,0.27531067,0.20121607,3.743108
4.4472227,3.326073,4.6945047,4.03051,4.6173115,3.7708383,13.759032,11.127412,4.001079,-0.08000552,0.18152882,0.09953975,5.674159
5.7189736,4.478531,5.7023177,4.9824095,6.0158153,4.7774343,17.437092,14.238369,5.0008984,0.3569041,0.23742007,0.13337137,7.670691
6.773492,5.7474327,6.7916584,5.754756,7.6854362,5.5257955,21.250555,17.027977,6.0006337,-0.019866394,0.4566905,0.18915372,9.812342
7.780708,6.381386,8.217307,6.0880394,8.958409,6.530899,24.956387,19.000353,7.0005274,0.16712649,0.40499905,0.26356435,11.852339
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
8.406751,350,2.9195073,1.4724625,32,40L,40L,8.0L,2.0
