Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3304946,1.0030857,2.334478,1.0025722,2.462324,1.0449774,7.1272964,3.0506353,1.0145149,0.0037636105,0.003507962,0.003905653,0.055380702
3.961945,2.0519133,3.9661539,2.0513434,4.190359,2.1386652,12.118458,6.241922,2.0081244,0.0054478026,0.0052073216,0.0056489664,0.11898184
5.5873675,3.1007922,5.591858,3.100201,5.911696,3.2324314,17.090923,9.433423,3.0026698,0.0069094244,0.0066534476,0.007157459,0.18263978
7.237816,4.1498103,7.2406754,4.149184,7.6589255,4.326343,22.137419,12.62534,4.0138206,0.003910926,0.003665574,0.004057089,0.24803837
8.865822,5.1990085,8.8692045,5.1983376,9.382587,5.420435,27.11762,15.817783,5.00952,0.00506493,0.0048283963,0.0052498626,0.3118385
10.492283,6.248131,10.495848,6.2474365,11.104425,6.5144744,32.09257,19.010048,6.0056458,0.006108413,0.005864117,0.006328291,0.3756992
12.065569,7.297095,12.07131,7.2963676,12.771285,7.608343,36.908188,22.201805,7.0022383,0.011238359,0.01099281,0.011699581,0.4379119
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.2608162,350,1.9977186,2.9709082,32,40L,40L,8.0L,2.0
